,movieId,title,year,genre__(no genres listed),genre__Action,genre__Adventure,genre__Animation,genre__Children,genre__Comedy,genre__Crime,genre__Documentary,genre__Drama,genre__Fantasy,genre__Film-Noir,genre__Horror,genre__IMAX,genre__Musical,genre__Mystery,genre__Romance,genre__Sci-Fi,genre__Thriller,genre__War,genre__Western
5014,5110,Super Troopers,2001,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0
5016,5112,Last Orders,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5031,5127,Dragonfly,2002,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,0,5,0,0
5032,5128,Queen of the Damned,2002,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
5033,5129,Big Bad Love,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5034,5130,Green Dragon,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5038,5134,Mean Machine,2001,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5039,5135,Monsoon Wedding,2001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5040,5136,Wendigo,2001,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
5041,5137,Scratch,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5042,5138,State Property,2002,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
5055,5151,40 Days and 40 Nights,2002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5056,5152,We Were Soldiers,2002,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
5057,5153,Trouble Every Day,2001,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0
5074,5170,All About the Benjamins,2002,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,5171,"Time Machine, The",2002,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
5076,5172,Full Frontal,2002,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
5121,5218,Ice Age,2002,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5122,5219,Resident Evil,2002,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0
5123,5220,Showtime,2002,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125,5222,Kissing Jessica Stein,2001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5126,5223,Pauline & Paulette (Pauline en Paulette),2001,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5127,5224,Promises,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5128,5225,And Your Mother Too (Y tu mamá también),2001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
5157,5254,Blade II,2002,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
5158,5255,Sorority Boys,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5159,5256,Stolen Summer,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5167,5264,Clockstoppers,2002,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
5168,5265,Death to Smoochy,2002,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0
5169,5266,Panic Room,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5170,5267,"Rookie, The",2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5171,5268,No Such Thing,2001,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0
5172,5269,"Piano Teacher, The (La pianiste)",2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5173,5270,Teddy Bears' Picnic,2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5174,5271,30 Years to Life,2001,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
5175,5272,Time Out (L'emploi du temps),2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5176,5273,Very Annie Mary,2001,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
5185,5282,High Crimes,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5186,5283,National Lampoon's Van Wilder,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5187,5284,Crush,2001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5188,5285,Lucky Break,2001,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5196,5293,Changing Lanes,2002,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
5197,5294,Frailty,2001,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0
5198,5295,New Best Friend,2002,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
5199,5296,"Sweetest Thing, The",2002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5200,5297,"Cat's Meow, The",2002,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
5201,5298,Human Nature,2001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5202,5299,My Big Fat Greek Wedding,2002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5215,5312,Murder by Numbers,2002,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
5216,5313,"Scorpion King, The",2002,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
5217,5314,Behind the Sun (Abril Despedaçado),2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5218,5315,Chelsea Walls,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5219,5316,Enigma,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
5221,5318,Joshua,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5224,5321,"Triumph of Love, The",2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5225,5322,World Traveler,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5226,5323,Jason X,2002,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0
5227,5324,Life or Something Like It,2002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5228,5325,Dogtown and Z-Boyz,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5229,5326,"Frank McKlusky, C.I.",2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5230,5327,In Praise of Love (Éloge de l'amour),2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5231,5328,Rain,2001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
5232,5329,"Salton Sea, The",2002,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0
5233,5330,Some Body,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5250,5347,Deuces Wild,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5251,5348,Hollywood Ending,2002,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5252,5349,Spider-Man,2002,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
5253,5350,"Mystic Masseur, The",2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5254,5351,Warm Water Under a Red Bridge (Akai hashi no shita no nurui mizu),2001,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5266,5363,"New Guy, The",2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5267,5364,Unfaithful,2002,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
5268,5365,"Lady and the Duke, The (Anglaise et le duc, L')",2001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
5280,5377,About a Boy,2002,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
5281,5378,Star Wars: Episode II - Attack of the Clones,2002,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
5282,5379,"Believer, The",2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5283,5380,"Importance of Being Earnest, The",2002,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
5290,5387,Enough,2002,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
5291,5388,Insomnia,2002,0,5,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,5,0,0
5292,5389,Spirit: Stallion of the Cimarron,2002,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5293,5390,CQ,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5294,5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations),2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5303,5400,"Sum of All Fears, The",2002,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
5304,5401,Undercover Brother,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5305,5402,"Diaries of Vaslav Nijinsky, The",2002,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
5306,5403,"Sleepy Time Gal, The",2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5317,5414,Bad Company,2002,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5318,5415,Divine Secrets of the Ya-Ya Sisterhood,2002,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5319,5416,Cherish,2002,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0
5320,5417,"Fast Runner, The (Atanarjuat)",2001,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
5321,5418,"Bourne Identity, The",2002,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
5322,5419,Scooby-Doo,2002,0,0,5,0,5,5,0,0,0,5,0,0,0,0,5,0,0,0,0,0
5323,5420,Windtalkers,2002,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
5324,5421,"Dangerous Lives of Altar Boys, The",2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5325,5422,"Emperor's New Clothes, The",2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5327,5424,Harvard Man,2001,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0
5328,5425,Dark Blue World (Tmavomodrý svet),2001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
5346,5443,Juwanna Mann,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5347,5444,Lilo & Stitch,2002,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
5348,5445,Minority Report,2002,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,5,0,0
5349,5446,Rabbit-Proof Fence,2002,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5350,5447,Sunshine State,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5351,5448,Hey Arnold! The Movie,2002,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,5449,Mr. Deeds,2002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5353,5450,Lovely & Amazing,2001,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
5354,5451,Pumpkin,2002,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
5361,5458,Like Mike,2002,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
5362,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2),2002,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
5363,5460,"Powerpuff Girls, The",2002,0,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5364,5461,Me Without You,2001,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5365,5462,"Crocodile Hunter: Collision Course, The",2002,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5366,5463,Reign of Fire,2002,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
5367,5464,Road to Perdition,2002,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
5368,5465,All About Lily Chou-Chou (Riri Shushu no subete),2001,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0
5369,5466,My Wife is an Actress (Ma Femme est une Actrice),2001,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
5370,5467,Never Again,2001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5379,5476,Halloween: Resurrection (Halloween 8),2002,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
5380,5477,Sex and Lucia (Lucía y el sexo),2001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
5381,5478,Eight Legged Freaks,2002,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0
5382,5479,K-19: The Widowmaker,2002,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0
5383,5480,Stuart Little 2,2002,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5384,5481,Austin Powers in Goldmember,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5385,5482,"Country Bears, The",2002,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5386,5483,"Kid Stays in the Picture, The",2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5388,5485,Tadpole,2002,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
5389,5486,Who Is Cletis Tout?,2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5404,5501,"Master of Disguise, The",2002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5405,5502,Signs,2002,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0
5406,5503,"Last Kiss, The (Ultimo bacio, L')",2001,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
5407,5504,Spy Kids 2: The Island of Lost Dreams,2002,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5408,5505,"Good Girl, The",2002,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5409,5506,Blood Work,2002,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,4,0,0
5410,5507,xXx,2002,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
5411,5508,24 Hour Party People,2002,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0
5412,5509,Biggie and Tupac,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5413,5510,"Château, The",2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5414,5511,Pandora's Box,2002,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
5415,5512,Secret Ballot (Raye makhfi),2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5416,5513,Martin Lawrence Live: Runteldat,2002,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5417,5514,Lan Yu,2001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
5419,5516,Read My Lips (Sur mes lèvres),2001,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0
5426,5523,"Adventures of Pluto Nash, The",2002,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0
5427,5524,Blue Crush,2002,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
5428,5525,Mostly Martha (Bella Martha),2001,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
5430,5527,Possession,2002,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
5431,5528,One Hour Photo,2002,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
5432,5529,Serving Sara,2002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5433,5530,Simone (S1m0ne),2002,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,4,0,0,0
5434,5531,Undisputed,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5435,5532,Amy's O (a.k.a. Amy's Orgasm),2001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5436,5533,Children On Their Birthdays,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5437,5534,Hush!,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5438,5535,How I Killed My Father (a.k.a. My Father and I) (Comment j'ai tué mon Père),2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5440,5537,Satin Rouge,2002,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
5459,5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com),2002,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0
5460,5557,Slap Her... She's French (a.k.a. She Gets What She Wants),2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5461,5558,Love and a Bullet,2002,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5462,5559,Mad Love (Juana la Loca),2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5465,5562,Snipes,2001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
5466,5563,City by the Sea,2002,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
5467,5564,Swimfan,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5468,5565,"Dogwalker, The",2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5469,5566,Heartbreak Hospital,2002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5474,5571,"Pinochet Case, The (Cas Pinochet, Le)",2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5475,5572,Barbershop,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5476,5573,Stealing Harvard,2002,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5477,5574,"Transporter, The",2002,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5478,5575,Alias Betty (Betty Fisher et autres histoires),2001,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
5480,5577,Igby Goes Down,2002,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5481,5579,Quitting (Zuotian),2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5508,5607,"Son of the Bride (Hijo de la novia, El)",2001,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5509,5608,"Das Experiment (Experiment, The)",2001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
5510,5609,Ballistic: Ecks vs. Sever,2002,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5511,5610,"Banger Sisters, The",2002,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5512,5611,"Four Feathers, The",2002,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5513,5612,Trapped,2002,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5514,5613,8 Women,2002,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0
5515,5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le)",2001,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
5516,5615,Invincible,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5517,5616,"Mesmerist, The",2002,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0
5518,5617,Secretary,2002,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
5519,5618,Spirited Away (Sen to Chihiro no kamikakushi),2001,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
5520,5619,"Trials of Henry Kissinger, The",2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5521,5620,Sweet Home Alabama,2002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5522,5621,"Tuxedo, The",2002,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5523,5622,Charly,2002,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
5524,5623,Crazy as Hell,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5525,5624,Just a Kiss,2002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5526,5625,Moonlight Mile,2002,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
5527,5626,Shanghai Ghetto,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5528,5627,Skins,2002,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
5529,5628,Wasabi,2001,0,5,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,5,0,0
5530,5629,Jonah: A VeggieTales Movie,2002,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
5531,5630,Red Dragon,2002,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0
5532,5631,Between Strangers,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5533,5632,Bloody Sunday,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5534,5633,Heaven,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5535,5634,Pipe Dream,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5536,5635,"Man from Elysian Fields, The",2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5537,5636,Welcome to Collinwood,2002,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5557,5656,Festival in Cannes,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5564,5663,Below,2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5565,5664,Brown Sugar,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5566,5665,Knockaround Guys,2002,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5567,5666,"Rules of Attraction, The",2002,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,4,0,0
5568,5667,Tuck Everlasting,2002,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
5569,5668,White Oleander,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5570,5669,Bowling for Columbine,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5571,5670,Comedian,2002,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5573,5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie),2002,0,0,4,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
5574,5673,Punch-Drunk Love,2002,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
5575,5674,Safe Conduct (Laissez-Passer),2002,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
5576,5675,Swept Away,2002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5578,5677,Abandon,2002,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
5579,5678,Formula 51,2001,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
5580,5679,"Ring, The",2002,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0
5581,5680,Auto Focus,2002,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
5582,5681,Fidel,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5583,5682,"Grey Zone, The",2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5584,5683,Hansel & Gretel,2002,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5585,5684,Naqoyqatsi,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5586,5685,Real Women Have Curves,2002,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5587,5686,Russian Ark (Russkiy Kovcheg),2002,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0
5588,5687,Take Care of My Cat (Goyangileul butaghae),2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5684,5783,Derrida,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5685,5784,Ghost Ship,2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5686,5785,Jackass: The Movie,2002,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
5687,5786,Paid in Full,2002,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5688,5787,"Truth About Charlie, The",2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
5689,5788,All or Nothing,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5690,5789,All the Queen's Men,2001,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5691,5790,Food of Love (Manjar de Amor),2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
